,Name,Review Rate,Review Time,Review Text
465,Pasta Factory, 5 stars ,4 months ago,"(Translated by Google) Really cute place with delicious food

(Original)
מקום ממש חמוד עם אוכל טעים"
466,Pasta Factory, 5 stars ,9 months ago,"(Translated by Google) Delicious pastas and much more

(Original) …"
467,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Quiet environment, excellent gluten free dishes. Prices more or less in line with other local places. …"
468,Pasta Factory, 4 stars ,4 years ago,"(Translated by Google) Nice location with cozy interior, very good pasta and desserts. Unfortunately not much space making it less suitable for groups. …"
469,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Excellent, warm, straight attitude. The food comes out quickly and tastes great, the pasta is prepared here, cooked with separate utensils on request, without any problem and with joy. …"
470,Pasta Factory, 5 stars ,3 months ago,"(Translated by Google) Delicious pasta and pizza

(Original)
Lecker pasta und pizza"
471,Pasta Factory, 3 stars ,3 years ago,"(Translated by Google) all in all not bad ... the waitress perhaps would have preferred another job, the Italian chef has satisfied us with the request for a lactose-free pasta ... …"
472,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Delicious tomato soup and delicious pasta, portions are large keep that in mind 😉 Friendly service and fast. …"
473,Pasta Factory, 5 stars ,7 months ago,"(Translated by Google) Always a must here in Amsterdam!
Excellent pasta …"
474,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) We have arrived, although we are essentially criminals and less dough lovers.
Madly delicious food, everything is fresh, the pizza dough feels like clouds in …"
475,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) We will not dig ...
We saw recommendations and a rich menu - we went inside.
The restaurant is full - already good. …"
476,Pasta Factory, 4 stars ,4 years ago,"(Translated by Google) The trend forgot one of the dishes, but that does not detract from the quality of the food. A little tight spot, but worth a visit. …"
477,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Very tasty pasta and good dishes. The price of water, as in all of Amsterdam, is prohibitive (€ 5 / 750ml) …"
478,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) It's all nice and simple, good and for a decent price. It takes some getting used to that one member of staff addresses you in Dutch and the other in English, but that is normal in Amsterdam nowadays. Recommended! …"
479,Pasta Factory, 3 stars ,2 years ago,"(Translated by Google) Food is pretty good and affordable, but the hard house music during the meal makes sure that most people run away. …"
480,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) 2 servings were selected for the adult and one for the child who ate until the last crumb! Kind, pleasant, clean and there is also a menu in Hebrew. warmly recommended!. My dish of pasta will spin down the 4 delicious …"
481,Pasta Factory, 5 stars ,6 years ago,"(Translated by Google) Very friendly and fast service
The food was prepared very quickly and tasted great.
I can highly recommend the restaurant. …"
482,Pasta Factory, 3 stars ,3 years ago,"(Translated by Google) Food was good but nothing special.
Store very small. There is no cozy atmosphere.
Service very inattentive …"
483,Pasta Factory, 5 stars ,2 years ago,(Translated by Google) Excellent restaurant..Fast food fast and delicious A variety of salad and pizza pizzas pasta..Excellent response to meals abroad. …
484,Pasta Factory, 5 stars ,2 years ago,(Translated by Google) Great food. Excellent for lunch with family. A wide range of high quality Italian dishes. The price is reasonable relative to the city center. And there is a menu in Hebrew ... You do not have to break your teeth. …
485,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Nice restaurant that is fun to sit in. Fast and courteous and professional service. Generous and tasty dishes, real homemade pasta is immediately felt in the dough. …"
486,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Very nice place, menu of pizzas and pastas. The pasta dishes are delicious, rich
And so on !!! There is also a menu in Hebrew and you can request separate …"
487,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) The place is fine, but the price tag is above average. And something was heavy in the stomach after eating. And it's very tasty …"
488,Pasta Factory, 1 star ,4 years ago,"(Translated by Google) It was always super tasty, but it has certainly not got better since there is a new chef. Very unfortunate, was always my regular address. …"
489,Pasta Factory, 4 stars ,3 years ago,(Translated by Google) Restaurant with Italian style food. Good quality of food even if the recipes are not really orthodox. …
490,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) High quality artisan pasta.
The portions are perfect, you will not be hungry nor will you have food left over! …"
491,Pasta Factory, 3 stars ,3 years ago,"(Translated by Google) This place is okay, just okay
There is a menu in Hebrew, this is not the menu !!!
As soon as we entered we were served a menu in Hebrew which is a limited and …"
492,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Quiet and pleasant place, a place where the staff understands Spanish and makes recommendations for the dishes.
Very good food. …"
493,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Delicious eaten.
Friendly staff, once ordered did not have to wait long.
Fresh pasta, fresh sauce. Simply delicious! …"
494,Pasta Factory, 3 stars ,3 years ago,"(Translated by Google) nice place. I came following recommendations on Facebook. I did not fly on the spot. The food is tasty, more homely, and the prices are similar to most restaurants in Amsterdam …"
495,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Very tasty pasta, unfortunately a bit high price. Otherwise, a clear recommendation! …"
496,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Small Italian restaurant but tastes very tasty
His place is next to McDonald's
The Fettuccine and Pizza Margherita never miss …"
497,Pasta Factory, 5 stars ,4 years ago,(Translated by Google) Nice place in the center serving hearty and satisfying ... great pasta ... for us Italians the top .. …
498,Pasta Factory, 5 stars ,a year ago,"(Translated by Google) You eat well!
Owner and staff VERY KIND! …"
499,Pasta Factory, 5 stars ,2 years ago,(Translated by Google) very tasty ... the next time I have breakfast there .. there are menemen .. shakshuka ... the pasta and tiramisu were awesome …
500,Pasta Factory, 4 stars ,2 years ago,(Translated by Google) For Amsterdam price / performance ratio mega. The homemade noodles are highly recommended. …
501,Pasta Factory, 4 stars ,5 years ago,"(Translated by Google) Surprisingly tasty and fast. No culinary delights, but just tasty pasta the Italian way …"
502,Pasta Factory, 3 stars ,3 years ago,(Translated by Google) A lot of garlic in the dishes does not come very close to Italian cuisine but not bad at all …
503,Pasta Factory, 5 stars ,3 years ago,(Translated by Google) Good pasta at a reasonable price. The service is not the best in the world but they are attentive and quick to react. Highly recommended. …
504,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) A small, beautiful shop with delicious dishes !!! It has gluten free pasta !!! …"
505,Pasta Factory, 4 stars ,2 years ago,(Translated by Google) The pasta is very tasty! The portions are large. The serving is fast. The restaurant is not very clean. …
506,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Delicious food in frenzy
Amazing attitude to Israelis, even if there is a menu in Hebrew with cheaper prices than the regular menu …"
507,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) A perfect experience here, simply amazing food has no words.
Well done to the owner and chef 👌👌 …"
508,Pasta Factory, 4 stars ,2 years ago,(Translated by Google) Better than I expected. Pasta was tasty and also not a long wait. …
509,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Very tasty but also quite small and full. Nevertheless, everything is really homemade …"
510,Pasta Factory, 4 stars ,2 years ago,(Translated by Google) Good Italian food and at a good price. An oasis in such an expensive city. And very central …
511,Pasta Factory, 3 stars ,2 years ago,"(Translated by Google) The food was okay, but nothing special. Okay in between and priced ok …"
512,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Stunning place, Israeli home feeling, and end-of-the-road food. (The most delicious ravioli I have eaten to date). …"
513,Pasta Factory, 3 stars ,4 years ago,(Translated by Google) Good pasta just a little too expensive for the crowd. The service was friendly. It can get a little tight. …
514,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Best pasta in Amsterdam ...
Noodles are homemade.
Moderate prices for Amsterdam. …"
515,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Recommended for Israelis, Great Food!
Wonderful service from the staff and restaurant owner …"
516,Pasta Factory, 4 stars ,5 years ago,(Translated by Google) We have been coming there for years. The food is good and fast on the table. Staff young and smooth. …
517,Pasta Factory, 5 stars ,2 years ago,(Translated by Google) tasty food. The tools for Israelis are separated to the guardian. Menu in Hebrew. Lovely staff. It is highly recommended …
518,Pasta Factory, 2 stars ,2 years ago,"(Translated by Google) The food is Italy (fresh and delicious), the Taba beach service (a bit confused and indifferent). …"
519,Pasta Factory, 4 stars ,4 years ago,"(Translated by Google) Very nice, at first I thought by name it would be a gimmicky place but the portions are tasty and big and I would love to come back if I lived close :) …"
520,Pasta Factory, 5 stars ,3 years ago,(Translated by Google) The most delicious! Must order from a variety of fuchsas as a starter! Come hungry .... …
521,Pasta Factory, 4 stars ,4 years ago,"(Translated by Google) The trend forgot one of the dishes, but that does not detract from the quality of the food. A little tight spot, but worth a visit. …"
522,Pasta Factory, 4 stars ,4 years ago,"(Translated by Google) Nice location with cozy interior, very good pasta and desserts. Unfortunately not much space making it less suitable for groups. …"
523,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) A bomb of professional and fast service food
Shooting of the waitress / cannon manager …"
524,Pasta Factory, 4 stars ,4 years ago,"(Translated by Google) Very nice, at first I thought by name it would be a gimmicky place but the portions are tasty and big and I would love to come back if I lived close :) …"
525,Pasta Factory, 1 star ,2 years ago,"(Translated by Google) Overstrained service despite low clientele, coincidental arrival of main and appetizer, mixed salad is very reserved for the price, spaghetti Bolognese swim in not really tasty sauce, overall not really consistent in …"
526,Pasta Factory, 5 stars ,3 years ago,(Translated by Google) I've seriously eaten the best spaghetti bolognese ever here! …
527,Pasta Factory, 5 stars ,3 years ago,(Translated by Google) Excellent pasta 👌 Rocket salad as fresh and very successful pomegranates. …
528,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Delicious eaten.
Friendly staff, once ordered did not have to wait long.
Fresh pasta, fresh sauce. Simply delicious! …"
529,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Very tasty pasta, unfortunately a bit high price. Otherwise, a clear recommendation! …"
530,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Delicious eaten, a little too much, no alcohol-free beer. …"
531,Pasta Factory, 5 stars ,a year ago,"(Translated by Google) Very tasty, freshly prepared, good portion

(Original) …"
532,Pasta Factory, 4 stars ,2 years ago,(Translated by Google) Very good food. Most of the pasta dishes on the menu could be gluten-free. …
533,Pasta Factory, 3 stars ,2 years ago,"(Translated by Google) Decent for an Italian restaurant in Amsterdam, average but honest prices …"
534,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) You can eat very well here for a relatively low price!

(Original) …"
535,Pasta Factory, 5 stars ,4 years ago,(Translated by Google) Nice restaurant with a wide choice of pasta including gluten free! 😊 …
536,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Great food for Amsterdam. All dishes are prepared fresh, the soups are excellent, all pasta is just super. …"
537,Pasta Factory, 1 star ,3 years ago,"(Translated by Google) Really bad.
We waited two and a half hours we got some unappetizing food and left very disappointed …"
538,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Good gluten-free pasta

(Original)
God glutenfri pasta"
539,Pasta Factory, 5 stars ,4 years ago,(Translated by Google) Great place to order. Special tasty quick service and possibility to get the food in kosher dishes. Highly recommended …
540,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Perfect experience, delicious, everything is clean, attitude is excellent, Meir welcomes Israelis very warmly !!!! …"
541,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Highly recommended, courteous service, excellent spicy food and Hebrew menus …"
542,Pasta Factory, 3 stars ,6 months ago,"(Translated by Google) Expensive but delicious :)

(Original)
Teuer aber lecker :)"
543,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Delicious pasta at a very affordable price

(Original) …"
544,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Great food, reasonable prices, excellent service is also suitable for kosher-keeping Israelis.
Menu in Hebrew. highly recommend …"
545,Pasta Factory, 5 stars ,5 years ago,(Translated by Google) A very sincere place. Fairly low prices. Insanely delicious pasta. Often in the evenings …
546,Pasta Factory, 3 stars ,2 years ago,"(Translated by Google) Delicious pizza, kindly has a menu for Israelis ""Kosher Style"" …"
547,Pasta Factory, 4 stars ,4 years ago,(Translated by Google) Super spaghetti. If you have trouble finding somewhere to eat then you better come here! …
548,Pasta Factory, 5 stars ,3 years ago,(Translated by Google) The most delicious! Must order from a variety of fuchsas as a starter! Come hungry .... …
549,Pasta Factory, 5 stars ,3 years ago,(Translated by Google) Pasta made to order and delicious Italian bread. Excellent service. …
550,Pasta Factory, 5 stars ,3 years ago,(Translated by Google) I've seriously eaten the best spaghetti bolognese ever here! …
551,Pasta Factory, 5 stars ,4 years ago,(Translated by Google) Everything made with fresh ingredients. Affordable and tasty in a good place in the city. …
552,Pasta Factory, 5 stars ,2 years ago,(Translated by Google) Amazing and Israeli restaurant in Amsterdam. Everything is delicious! …
553,Pasta Factory, 5 stars ,3 years ago,(Translated by Google) Delicious! They don't skimp on cheese and the price is great! …
554,Pasta Factory, 4 stars ,4 years ago,"(Translated by Google) Tasty Italian food for a good price. Good portions

(Original) …"
555,Pasta Factory, 5 stars ,6 years ago,"(Translated by Google) Very good homemade pasta.
Always my pleasure.
Absolute recommendation !!! …"
556,Pasta Factory, 3 stars ,3 years ago,"(Translated by Google) Price ok, pasta ok but too spicy to enjoy: c

(Original) …"
557,Pasta Factory, 5 stars ,2 years ago,(Translated by Google) Excellent pastas and pleasant atmosphere Large portions and the most reasonable price. recommended! …
558,Pasta Factory, 3 stars ,4 years ago,"(Translated by Google) Only the basics are cheap. If you want something more, it is quite expensive in a basic ambiance …"
559,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) A bomb of professional and fast service food
Shooting of the waitress / cannon manager …"
560,Pasta Factory, 4 stars ,3 years ago,(Translated by Google) Fresh pasta owned by Israelis. Hebrew menu waiters speaking Hebrew. …
561,Pasta Factory, 5 stars ,4 years ago,(Translated by Google) For less than 10 euros you can eat real pasta that is really delicious …
562,Pasta Factory, 4 stars ,4 years ago,"(Translated by Google) Food very good, service friendly. Ambience a bit older.

(Original) …"
563,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Fresh pasta, made in front of you and more excellent. I recommend without hesitation. …"
564,Pasta Factory, 3 stars ,2 years ago,"(Translated by Google) Mediocre. Pizza was no more than reasonable.

(Original) …"
565,Pasta Factory, 5 stars ,3 years ago,(Translated by Google) For me it was the best Italian restaurant in Amsterdam !! …
566,Pasta Factory, 5 stars ,4 years ago,(Translated by Google) Stunning place for Israelis with service and menu in Hebrew and delicious food at reasonable prices😄 …
567,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Nice atmosphere, attentive attendant, very good pasta.

(Original) …"
568,Pasta Factory, 4 stars ,4 years ago,"(Translated by Google) They serve some spectacular pastas, a dreamed bread and for being Amsterdam, fair prices. …"
569,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Delicious food and excellent service

(Original)
אוכל טעים ושירות מצויין"
570,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Tremendous, it is appreciated to be able to walk around here and eat a plate of gluten-free pasta like this 🤤🤤🤤 …"
571,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) The restaurant is excellent, tasty and fast relative to restaurants in the area …"
572,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) The place is cozy, the food is acceptable and it is value for money. …"
573,Pasta Factory, 5 stars ,a year ago,"(Translated by Google) Very good food & delicious drink!

(Original) …"
574,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Excellent service, especially from a waitress who spoke Spanish. Thanks for your service. …"
575,Pasta Factory, 5 stars ,6 years ago,"(Translated by Google) Good food, not expensive, surprisingly personal atmosphere. …"
576,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Restaurant with excellent food courteous service and the Israeli owner is very very nice.
highly recommend!!! …"
577,Pasta Factory, 1 star ,3 years ago,"(Translated by Google) Drew on nothing man looks like real italian pasta

(Original) …"
578,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Food is delicious, the quantities are relatively generous for the Netherlands, but the water has to be bought …"
579,Pasta Factory, 5 stars ,3 years ago,(Translated by Google) Amazing place great people and everything just wonderful .. no words …
580,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) A great place! The waiters are also great.

(Original) …"
581,Pasta Factory, 5 stars ,3 years ago,(Translated by Google) When we are in Amsterdam it is mandatory to eat here :) we are more than satisfied with the food …
582,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) nice place
The waiters know Hebrew
And the food is really tasty …"
583,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Everything Excellent, from the Dishes to the Kindness of the Waitresses 😍 …"
584,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Delicious and premise were ok

(Original) …"
585,Pasta Factory, 4 stars ,2 years ago,(Translated by Google) Delicious dishes and courteous service at reasonable prices. …
586,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) The best spaghetti with shrimp I have ever had !!

(Original) …"
587,Pasta Factory, 5 stars ,3 years ago,(Translated by Google) Excellent pasta 👌 Rocket salad as fresh and very successful pomegranates. …
588,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Large portions, very tasty and price is OK for Amsterdam. …"
589,Pasta Factory, 5 stars ,3 years ago,(Translated by Google) Good food. The site is small. Good attention. Would repeat …
590,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) The pasta was delicious. I had the spaghetti bolognese.

(Original) …"
591,Pasta Factory, 5 stars ,6 years ago,"(Translated by Google) The food was very good and served very fast 😁

(Original) …"
592,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Great food,
Great atmosphere,
Highly recommended👍 …"
593,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Amsterdam Center. Great food. Great prices

(Original) …"
594,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Excellent menu for Israelis a really nice place

(Original) …"
595,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Rich, a little expensive for being pasta

(Original) …"
596,Pasta Factory, 5 stars ,4 years ago,(Translated by Google) Good place to eat delicious large portions good service fair price …
597,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Eat well and especially rapper quality price

(Original) …"
598,Pasta Factory, 5 stars ,4 years ago,(Translated by Google) Really delicious! Fresh and the smell of garlic inside 😊😊 …
599,Pasta Factory, 4 stars ,3 years ago,(Translated by Google) Very pleasant and delicious. Definitely stop by in Amsterdam. …
600,Pasta Factory, 3 stars ,2 years ago,(Translated by Google) A pasta house to eat. The place is a little narrow and the sound is a little loud. …
601,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Very good pasta carbonara, focaccia pizza and lasagne!

(Original) …"
602,Pasta Factory, 2 stars ,3 years ago,"(Translated by Google) Pizza ok, service leaves to be desired

(Original) …"
603,Pasta Factory, 5 stars ,6 years ago,"(Translated by Google) Delicious salads and pizzas. The excellent service.

(Original) …"
604,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Pasta dishes very good ....

(Original) …"
605,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Delicious food at reasonable prices, right on the Bloemenmarkt …"
606,Pasta Factory, 5 stars ,6 years ago,"(Translated by Google) Excellent, tasty and affordable
Lunchtime / evening meal is satisfying and a delight …"
607,Pasta Factory, 5 stars ,2 years ago,(Translated by Google) Very tasty pasta made in a very tasty and recommended place …
608,Pasta Factory, 5 stars ,2 years ago,
609,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Excellent food also has an Israeli menu

(Original) …"
610,Pasta Factory, 2 stars ,3 years ago,"(Translated by Google) We ate pasta, not worth the price and not recommended

(Original) …"
611,Pasta Factory, 5 stars ,5 years ago,"(Translated by Google) Great food, cheap, fresh, fast friendly service

(Original) …"
612,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Very tasty, not expensive and simple! I advise!

(Original) …"
613,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Excellent food Excellent service A bit expensive.

(Original) …"
614,Pasta Factory, 5 stars ,6 months ago,"(Translated by Google) A really delicious place

(Original)
מקום ממש טעים"
615,Pasta Factory, 2 stars ,2 years ago,"(Translated by Google) Good but expensive and waitress more than unpleasant

(Original) …"
616,Pasta Factory, 5 stars ,3 years ago,(Translated by Google) Excellent restaurant. The food is delicious and very high quality! …
617,Pasta Factory, 4 stars ,2 years ago,(Translated by Google) Good pasta and a simple place without a reasonable air conditioner …
618,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Fresh and delicious pasta, Israeli and warm service

(Original) …"
619,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) good food.
Expensive a little
Excellent service …"
620,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Fast service, delicious food, affordable prices.

(Original) …"
621,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Delicious, inexpensive. A good place.

(Original) …"
622,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Great place, very tasty food and fresh, pleasant atmosphere …"
623,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Good pizzas and good service. Regular price.

(Original) …"
624,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Excellent pasta, very good value for money

(Original) …"
625,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Delicious fast and inexpensive, great place

(Original) …"
626,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Very good gluten-free noodle!

(Original)
Sehr gute glutenfreie Nudel!"
627,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Pasta and pizza to recommend, good service

(Original) …"
628,Pasta Factory, 1 star ,3 years ago,"(Translated by Google) Pasta is best eaten in Italy!

(Original) …"
629,Pasta Factory, 4 stars ,4 years ago,"(Translated by Google) Very friendly welcoming staff!
It's so good …"
630,Pasta Factory, 5 stars ,3 years ago,(Translated by Google) Very tasty and reasonable prices. Crowded. Delicious food. …
631,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) tasty

(Original)
טעים"
632,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Very rich and good price

(Original)
Muy rico y buen precio"
633,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Great place, quiet, delicious,
warmly recommended! …"
634,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Great place Good service and delicious food!

(Original) …"
635,Pasta Factory, 4 stars ,4 years ago,"(Translated by Google) Tasty fresh pasta, relaxed atmosphere

(Original) …"
636,Pasta Factory, 1 star ,2 years ago,"(Translated by Google) Do not go up there even

(Original)
Μην πάτε μέχρι εκεί καν"
637,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Beautiful tulips, flowers, artificial and nsturais!

(Original) …"
638,Pasta Factory, 3 stars ,3 years ago,
639,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Tasty pasta fast and courteous service

(Original)
פסטה טעימה שירות מהיר ואדיב"
640,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Excellent pastas, fast and efficient service, Hebrew speakers …"
641,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Great food, very fresh

(Original)
Super Essen, sehr frisch"
642,Pasta Factory, 5 stars ,4 months ago,"(Translated by Google) The best pasta!

(Original)
Die beste Pasta!"
643,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Delicious food Excellent menu ratio in Hebrew

(Original) …"
644,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Great place! Delicious food and excellent service

(Original) …"
645,Pasta Factory, 5 stars ,5 years ago,(Translated by Google) Great great pizza and pasta great food. It is highly recommended …
646,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Delicious, clean and kosher menu for Israelis

(Original) …"
647,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Good simple Italian food at reasonable prices

(Original) …"
648,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) It was simply excellent, fresh, delicious, courteous service …"
649,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Great place Great food speaking Hebrew and English

(Original) …"
650,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Delicious mainly because of the unique dishes

(Original) …"
651,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Great food! kind service

(Original)
אוכל מעולה! שירות אדיב"
652,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Great food for a decent price

(Original) …"
653,Pasta Factory, 4 stars ,2 years ago,
654,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Good food and fresh just excellent

(Original) …"
655,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Too bad they don't have noodles with grass

(Original) …"
656,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Quickly served and good food.

(Original)
Snel bediend en lekker eten."
657,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Very tasty food

(Original)
Heel erg lekker eten"
658,Pasta Factory, 5 stars ,a year ago,"(Translated by Google) Tasteful and delicious food

(Original)
Smagfuld og lækkert mad"
659,Pasta Factory, 1 star ,3 years ago,"(Translated by Google) Clean, delicious, special, Israeli, Meir Hamelech

(Original) …"
660,Pasta Factory, 3 stars ,3 years ago,"(Translated by Google) Too noisy and too hot, reasonable food.

(Original) …"
661,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Place a favorite tasty and inexpensive !!

(Original)
מקום טעים חביב ולא יקר!!"
662,Pasta Factory, 5 stars ,a year ago,"(Translated by Google) Tasty fast and price round

(Original)
טעים מהיר ומחיר סבבה"
663,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Perfect and there is a menu in Hebrew

(Original)
מושלם ויש תפריט בעברית"
664,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Very tasty and reasonable price ..

(Original)
טעים מאוד ומחיר סביר.."
665,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) Very good taste

(Original)
Muy buen sabor"
666,Pasta Factory, 4 stars ,3 years ago,"(Translated by Google) Tasty pasta, fast service.

(Original) …"
667,Pasta Factory, 3 stars ,2 years ago,"(Translated by Google) OK, nothing more

(Original)
בסדר, לא יותר מזה"
668,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Super good lots of choices

(Original)
Super bon plein de choix"
669,Pasta Factory, 1 star ,2 years ago,"(Translated by Google) More than 1h wait for the food.

(Original) …"
670,Pasta Factory, 2 stars ,2 years ago,"(Translated by Google) Too much fat

(Original)
Zu fettig"
671,Pasta Factory, 3 stars ,3 years ago,"(Translated by Google) Good food at a reasonable price

(Original) …"
672,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) The best noodles ever!

(Original)
Die besten Nudeln ever!!!"
673,Pasta Factory, 3 stars ,3 years ago,"(Translated by Google) Correct! An expensive hair

(Original)
Correcte! Un pèl car"
674,Pasta Factory, 3 stars ,2 years ago,"(Translated by Google) Likely and no more ..

(Original)
סביר ולא יותר.."
675,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Simple and good, no frills.

(Original)
Simple et bon, sans chichis."
676,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Good fogatia and.pastas

(Original)
Good fogatia and.pastas"
677,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Huge portions of delicious pasta.

(Original) …"
678,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) Excellent restaurant delicious food

(Original)
מסעדה מצויינת אוכל טעים"
679,Pasta Factory, 4 stars ,5 years ago,"(Translated by Google) Delicious and warm atmosphere.

(Original)
Lezzetli ve sıcak mekan."
680,Pasta Factory, 5 stars ,4 years ago,"(Translated by Google) Hand made pasta, excellent service

(Original)
פסטה מעבודת יד, שירות מצויין"
681,Pasta Factory, 4 stars ,2 years ago,"(Translated by Google) Good for tasty and pleasant service

(Original)
טוב טעים ושירות נעים"
682,Pasta Factory, 5 stars ,3 years ago,"(Translated by Google) An amazing place is highly recommended

(Original)
מקום מדהים מומלץ בחום"
683,Pasta Factory, 5 stars ,2 years ago,"(Translated by Google) They are perfect for delicious and kosher food

(Original)
מושלםםםם אוכל טעים וכשר"
684,Pasta Factory, 5 stars ,3 years ago,
685,Pasta Factory, 5 stars ,3 years ago,
686,Pasta Factory, 5 stars ,4 years ago,
